model,src_group,target,hop,head,head_indeg,nbr_default,is_flip,clean_margin,margin_change
Gemma-4-31B-it,random,random_7,d4,The Art of the Deal,1,Tail,0,7.2500,-4.1250
Gemma-4-31B-it,random,random_7,d4,Irene Tracey,5,Mid,0,2.2500,3.1250
Gemma-4-31B-it,random,random_7,d4,Manhattan,10,Hub,1,0.7500,-0.6250
Gemma-4-31B-it,random,random_7,d4,Hewlett Packard Enterprise,12,Hub,0,15.1875,-7.8125
Gemma-4-31B-it,random,random_7,d4,Sun Microsystems,8,Hub,0,18.9688,-12.6562
Gemma-4-31B-it,random,random_7,d4,Tony Blair,6,Mid,1,9.2500,-3.6250
Gemma-4-31B-it,random,random_7,d4,Belfast,76,Hub,0,13.1250,-9.0000
Gemma-4-31B-it,random,random_7,d4,Palantir Technologies,3,Mid,0,13.3125,-4.8125
Gemma-4-31B-it,random,random_7,d4,Netflix,100,Hub,0,12.1875,-11.6875
Gemma-4-31B-it,random,random_7,d4,Actors Studio,13,Hub,0,13.0000,-6.2500
Gemma-4-31B-it,random,random_7,d4,Cern,10,Hub,0,11.8750,-6.7500
Gemma-4-31B-it,random,random_7,d4,Mount Ida,7,Mid,0,2.0000,-1.0000
Gemma-4-31B-it,random,random_7,d4,Texas,46,Hub,0,2.0000,-1.6250
Gemma-4-31B-it,random,random_7,d4,Midnight in Paris,1,Tail,0,7.6250,-4.5000
Gemma-4-31B-it,random,random_7,d4,Better Place,3,Mid,0,3.5000,5.3125
Gemma-4-31B-it,random,random_7,d4,Muriel Spark,8,Hub,0,14.7500,-8.0000
Gemma-4-31B-it,random,random_7,d4,Adobe Inc.,19,Hub,0,16.3750,-9.3750
Gemma-4-31B-it,random,random_7,d4,Tableau Software,5,Mid,0,17.6250,-10.3125
Gemma-4-31B-it,random,random_7,d4,John Neely Bryan,2,Mid,0,6.2500,-0.7500
Gemma-4-31B-it,random,random_7,d4,Yale University,255,Hub,0,18.2188,-11.2188
Gemma-4-31B-it,random,random_7,d4,J. Edgar Hoover,2,Mid,0,12.0625,-5.6875
Gemma-4-31B-it,random,random_7,d4,Samsung Research America,2,Mid,0,11.7500,-4.8750
Gemma-4-31B-it,random,random_7,d4,7-Eleven,6,Mid,0,11.5625,-9.4375
Gemma-4-31B-it,random,random_7,d4,Democratic Party,11,Hub,1,9.8750,-3.3750
Gemma-4-31B-it,random,random_7,d4,William Cullen,2,Mid,1,2.1250,-2.0000
Gemma-4-31B-it,random,random_7,d4,Wells Fargo,11,Hub,0,18.7188,-11.4063
Gemma-4-31B-it,random,random_7,d4,Netflix,100,Hub,0,9.0000,-5.6250
Gemma-4-31B-it,random,random_7,d4,Adobe Inc.,19,Hub,0,16.7812,-8.0937
Gemma-4-31B-it,random,random_7,d4,City of Paris,2,Mid,0,10.1875,-1.8125
Gemma-4-31B-it,random,random_7,d4,"Square, Inc.",3,Mid,0,11.5000,-3.2500
Gemma-4-31B-it,random,random_7,d4,Troy,35,Hub,0,0.3750,1.5000
Gemma-4-31B-it,random,random_7,d4,Def Jam Recordings,18,Hub,0,7.2500,-6.7500
Gemma-4-31B-it,random,random_7,d4,Muriel Spark,8,Hub,0,14.2500,-7.6250
Gemma-4-31B-it,random,random_7,d4,Inverness,13,Hub,0,1.6250,2.0000
Gemma-4-31B-it,random,random_7,d4,Starbucks,9,Hub,0,2.3750,0.3750
Gemma-4-31B-it,random,random_7,d4,Alexander Graham Bell,10,Hub,0,12.7500,-8.6250
Gemma-4-31B-it,random,random_7,d4,General Motors,28,Hub,0,15.6250,-10.3750
Gemma-4-31B-it,random,random_7,d4,Cern,10,Hub,0,10.3750,-1.3750
Gemma-4-31B-it,random,random_7,d4,The Godfather Part II,4,Mid,0,4.3750,-2.0000
Gemma-4-31B-it,random,random_7,d4,Kobe Bryant,6,Mid,0,15.2500,-9.8750
Gemma-4-31B-it,random,random_7,d4,Sun Microsystems,8,Hub,0,16.5000,-8.3125
Gemma-4-31B-it,random,random_7,d4,Boston,459,Hub,0,0.5000,0.3750
Gemma-4-31B-it,random,random_7,d4,Georgia,59,Hub,0,14.7500,-11.5000
Gemma-4-31B-it,random,random_7,d4,T-Mobile US,6,Mid,0,15.3750,-12.6250
Gemma-4-31B-it,random,random_7,d4,Bob Fosse,5,Mid,0,11.1875,-3.7500
Gemma-4-31B-it,random,random_7,d4,Alexander Graham Bell,10,Hub,0,18.7812,-16.9687
Gemma-4-31B-it,random,random_7,d4,Salesforce,22,Hub,0,15.0000,-6.9375
Gemma-4-31B-it,random,random_7,d4,Harvard University,842,Hub,0,11.0625,-7.8125
Gemma-4-31B-it,random,random_7,d4,Boston,459,Hub,0,13.1250,-4.8750
Gemma-4-31B-it,random,random_7,d4,Nice,14,Hub,0,13.0000,-9.3125
Gemma-4-31B-it,random,random_7,d4,T-Mobile US,6,Mid,0,8.7500,-2.7500
Gemma-4-31B-it,random,random_7,d4,Publix,6,Mid,0,11.1875,-4.6875
Gemma-4-31B-it,random,random_7,d4,"Queens, New York",2,Mid,0,12.8750,-8.0000
Gemma-4-31B-it,random,random_7,d4,ExxonMobil,14,Hub,1,14.6250,-7.4375
Gemma-4-31B-it,random,random_7,d4,Dean Foods,4,Mid,0,3.2500,3.3750
Gemma-4-31B-it,random,random_7,d4,Belfast,76,Hub,0,15.1875,-10.1875
Gemma-4-31B-it,random,random_7,d4,Sysco,7,Mid,0,4.0000,3.0000
Gemma-4-31B-it,random,random_7,d4,Springfield,129,Hub,1,4.2500,-2.5000
Gemma-4-31B-it,random,random_7,d4,Katie Couric,7,Mid,1,7.8750,-2.6250
Gemma-4-31B-it,random,random_7,d4,Wells Fargo,11,Hub,0,13.6250,-7.9375
Gemma-4-31B-it,random,random_7,d4,Logitech,5,Mid,1,16.8750,-9.5625
Gemma-4-31B-it,random,random_7,d4,Texas Instruments,9,Hub,0,12.8750,-6.2500
Gemma-4-31B-it,random,random_7,d4,David Hume,9,Hub,0,9.1250,-4.1250
Gemma-4-31B-it,random,random_7,d4,New York,32,Hub,0,3.5000,-2.3750
Gemma-4-31B-it,random,random_7,d4,New York,32,Hub,0,3.7500,-0.2500
Gemma-4-31B-it,random,random_7,d4,Inverness,13,Hub,0,11.7500,-9.5000
Gemma-4-31B-it,random,random_7,d4,Gap Inc.,8,Hub,0,15.3750,-4.6875
Gemma-4-31B-it,random,random_7,d4,Nasa,63,Hub,0,16.3750,-14.8750
Gemma-4-31B-it,random,random_7,d4,HP Inc.,9,Hub,0,13.2500,-5.9375
Gemma-4-31B-it,random,random_7,d4,Neiman Marcus,8,Hub,0,12.2500,-7.1250
Gemma-4-31B-it,random,random_7,d4,Ideo,5,Mid,1,8.0000,-3.4375
Gemma-4-31B-it,random,random_7,d4,San Diego Zoo,6,Mid,0,13.0625,-7.4375
Gemma-4-31B-it,random,random_7,d4,VMware,15,Hub,1,4.3750,-2.5000
Gemma-4-31B-it,random,random_7,d4,At&T,12,Hub,0,13.6250,-6.2500
Gemma-4-31B-it,random,random_7,d4,Alexander Graham Bell,10,Hub,1,10.5625,-7.6875
Gemma-4-31B-it,random,random_7,d4,Dave Grohl,4,Mid,0,12.7500,-5.0000
Gemma-4-31B-it,random,random_7,d4,Scottish Government,42,Hub,0,8.2500,-3.2500
Gemma-4-31B-it,random,random_7,d4,BNSF Railway,4,Mid,1,2.6250,-1.6250
Gemma-4-31B-it,random,random_7,d4,Pizza Hut,5,Mid,0,11.9375,-8.0625
Gemma-4-31B-it,random,random_7,d4,Palantir Technologies,3,Mid,0,14.0000,-4.6250
Gemma-4-31B-it,random,random_7,d4,Ford Motor Company,30,Hub,0,2.8750,0.5000
Gemma-4-31B-it,random,random_7,d4,Choate Rosemary Hall,2,Mid,0,12.5000,-4.2500
Gemma-4-31B-it,random,random_7,d4,Marseille,20,Hub,0,11.1250,-8.3750
Gemma-4-31B-it,random,random_7,d5,Universal Music Group,168,Hub,0,6.2500,-4.1250
Gemma-4-31B-it,random,random_7,d5,Bell Telephone Company,4,Mid,0,9.2500,-2.6250
Gemma-4-31B-it,random,random_7,d5,Belgium,460,Hub,0,11.8125,-2.4375
Gemma-4-31B-it,random,random_7,d5,Taiwan,193,Hub,0,12.7500,-5.7500
Gemma-4-31B-it,random,random_7,d5,Switzerland,618,Hub,0,15.9375,-9.3125
Gemma-4-31B-it,random,random_7,d5,Switzerland,618,Hub,0,1.0000,5.3750
Gemma-4-31B-it,random,random_7,d5,United States Constitution,9,Hub,0,0.8750,3.3750
Gemma-4-31B-it,random,random_7,d5,Society of Jesus,63,Hub,0,14.6875,-8.4375
Gemma-4-31B-it,random,random_7,d5,Southampton,24,Hub,0,13.7500,-9.6250
Gemma-4-31B-it,random,random_7,d5,Marge Simpson,4,Mid,0,1.5000,-0.2500
Gemma-4-31B-it,random,random_7,d5,Pixar,4,Mid,1,2.0000,-0.5000
Gemma-4-31B-it,random,random_7,d5,Lorraine Kelly,2,Mid,0,9.1250,-3.3750
Gemma-4-31B-it,random,random_7,d5,Washington,14,Hub,0,6.6250,-2.0000
Gemma-4-31B-it,random,random_7,d5,Dr. No,9,Hub,1,11.5000,-4.1250
Gemma-4-31B-it,random,random_7,d5,Nbc,108,Hub,0,7.1250,-1.4375
Gemma-4-31B-it,random,random_7,d5,United Artists,22,Hub,0,13.1250,-5.0625
Gemma-4-31B-it,random,random_7,d5,Australia,1093,Hub,0,15.7500,-12.6250
Gemma-4-31B-it,random,random_7,d5,"University of California, Berkeley",561,Hub,0,13.1875,-13.0625
Gemma-4-31B-it,random,random_7,d5,Dustin Pedroia,2,Mid,0,1.6250,5.0000
Gemma-4-31B-it,random,random_7,d5,Mumbai,276,Hub,0,16.5625,-9.5625
Gemma-4-31B-it,random,random_7,d5,Mayor,63,Hub,0,12.3750,-5.8750
Gemma-4-31B-it,random,random_7,d5,Smith College,13,Hub,0,11.0625,-4.7500
Gemma-4-31B-it,random,random_7,d5,Deutsche Telekom,3,Mid,0,13.6875,-6.8125
Gemma-4-31B-it,random,random_7,d5,Mumbai,276,Hub,0,11.5000,-1.7500
Gemma-4-31B-it,random,random_7,d5,Satya Nadella,2,Mid,0,15.5625,-10.8125
Gemma-4-31B-it,random,random_7,d5,Buckingham Palace,15,Hub,0,11.0000,-3.7500
Gemma-4-31B-it,random,random_7,d5,Satya Nadella,2,Mid,1,2.0000,0.2500
Gemma-4-31B-it,random,random_7,d5,National School of Administration,6,Mid,1,3.0000,0.3750
Gemma-4-31B-it,random,random_7,d5,Nirvana,7,Mid,0,15.3750,-15.2500
Gemma-4-31B-it,random,random_7,d5,Milan,165,Hub,0,0.3750,-0.3125
Gemma-4-31B-it,random,random_7,d5,Nirvana,7,Mid,0,6.0000,0.7500
Gemma-4-31B-it,random,random_7,d5,South Carolina,4,Mid,1,4.5000,-2.6250
Gemma-4-31B-it,random,random_7,d5,Harry S. Truman,6,Mid,0,9.6250,-7.5000
Gemma-4-31B-it,random,random_7,d5,Mumbai,276,Hub,0,14.7500,-10.1250
Gemma-4-31B-it,random,random_7,d5,Dardanus,3,Mid,0,2.1250,0.1250
Gemma-4-31B-it,random,random_7,d5,Lyndon B. Johnson,3,Mid,0,11.9375,-7.4375
Gemma-4-31B-it,random,random_7,d5,General Electric,34,Hub,0,7.3750,-0.8750
Gemma-4-31B-it,random,random_7,d5,Antony Blinken,1,Tail,0,3.8750,0.1250
Gemma-4-31B-it,random,random_7,d5,University of Massachusetts Amherst,52,Hub,0,13.2500,-6.2500
Gemma-4-31B-it,random,random_7,d5,Nottingham,51,Hub,0,8.5000,-7.1250
Gemma-4-31B-it,random,random_7,d5,Fettes College,2,Mid,0,8.8750,-2.2500
Gemma-4-31B-it,random,random_7,d5,Peter Thiel,4,Mid,0,11.5000,-8.3750
Gemma-4-31B-it,random,random_7,d5,C. S. Lewis,6,Mid,1,12.0000,-4.0000
Gemma-4-31B-it,random,random_7,d5,Australia,1093,Hub,0,16.3125,-12.4375
Gemma-4-31B-it,random,random_7,d5,Kingdom of England,92,Hub,1,6.7500,-2.3750
Gemma-4-31B-it,random,random_7,d5,Unesco,32,Hub,0,9.0000,-2.0000
Gemma-4-31B-it,random,random_7,d5,Germany,2050,Hub,0,14.7500,-11.8750
Gemma-4-31B-it,random,random_7,d5,Germany,2050,Hub,0,10.0000,-2.6250
Gemma-4-31B-it,random,random_7,d5,Orange S.A.,7,Mid,1,2.3750,-0.2500
Gemma-4-31B-it,random,random_7,d5,Telephone,1,Tail,0,8.6250,-3.0000
Gemma-4-31B-it,random,random_7,d5,Intel Corporation,21,Hub,0,16.5625,-11.9375
Gemma-4-31B-it,random,random_7,d5,George W. Bush,5,Mid,0,11.2500,-6.0000
Gemma-4-31B-it,random,random_7,d5,Ostend,10,Hub,0,0.3750,4.5000
Gemma-4-31B-it,random,random_7,d5,Thomas Jefferson High School,3,Mid,0,1.5000,3.8750
Gemma-4-31B-it,random,random_7,d5,Japan,1011,Hub,0,16.6875,-10.8125
Gemma-4-31B-it,random,random_7,d5,Michael Dell,3,Mid,0,5.0000,-1.3750
Gemma-4-31B-it,random,random_7,d5,George Mackay Brown,8,Hub,1,0.2500,-0.1250
Gemma-4-31B-it,random,random_7,d5,Washington,14,Hub,0,16.9375,-10.0625
Gemma-4-31B-it,random,random_7,d5,William Shakespeare,35,Hub,0,11.1875,-6.8125
Gemma-4-31B-it,random,random_7,d5,Groupe Yves Rocher,5,Mid,1,9.6250,-2.8750
Gemma-4-31B-it,random,random_7,d5,An Enquiry Concerning Human Understanding,1,Tail,0,9.0000,-4.5000
Gemma-4-31B-it,random,random_7,d5,Block Inc.,6,Mid,1,9.1250,-2.3750
Gemma-4-31B-it,random,random_7,d5,Germany,2050,Hub,0,14.0625,-7.9375
Gemma-4-31B-it,random,random_7,d5,Pittsburgh,104,Hub,1,0.1250,0.5000
Gemma-4-31B-it,random,random_7,d5,Auburn University,24,Hub,0,17.9062,-10.3438
Gemma-4-31B-it,random,random_7,d5,Steppenwolf Theatre Company,6,Mid,1,6.5000,-3.8750
Gemma-4-31B-it,random,random_7,d5,James Macpherson,8,Hub,1,9.1250,-5.6250
Gemma-4-31B-it,random,random_7,d5,Dr. No,9,Hub,0,4.6250,0.7500
Gemma-4-31B-it,random,random_7,d5,The Light We Carry,1,Tail,0,4.6250,0.2500
Gemma-4-31B-it,random,random_7,d5,Francis Ford Coppola,6,Mid,0,12.5000,-4.7500
Gemma-4-31B-it,random,random_7,d5,Anchorage,5,Mid,0,10.2500,-4.3750
Gemma-4-31B-it,random,random_7,d5,Zeus,33,Hub,0,6.8750,-4.6250
Gemma-4-31B-it,random,random_7,d5,Intel Corporation,21,Hub,0,0.0000,0.8750
Gemma-4-31B-it,random,random_7,d5,Italy,1503,Hub,0,15.5625,-7.1875
Gemma-4-31B-it,random,random_7,d5,Nirvana,7,Mid,0,10.5000,-4.7500
Gemma-4-31B-it,random,random_7,d5,University of Houston,15,Hub,0,5.7500,0.1250
Gemma-4-31B-it,random,random_7,d5,Zoological Society of San Diego,2,Mid,0,11.2500,-8.1250
Gemma-4-31B-it,random,random_7,d5,Buckingham Palace,15,Hub,0,10.2500,-2.8125
Gemma-4-31B-it,random,random_7,d5,JPMorgan Chase,19,Hub,0,10.0000,-8.3750
Gemma-4-31B-it,random,random_7,d5,Manchester,151,Hub,0,20.6250,-15.6250
Gemma-4-31B-it,random,random_7,d5,Italy,1503,Hub,0,10.8125,-2.5625
Gemma-4-31B-it,random,random_7,d5,Paris Nanterre University,6,Mid,0,11.5625,-3.1875
Gemma-4-31B-it,random,random_7,d5,1989,189,Hub,0,5.2500,-4.5000
Gemma-4-31B-it,random,random_7,d5,Michael Dell,3,Mid,0,10.1250,-5.6875
Gemma-4-31B-it,random,random_7,d5,The New York Times,100,Hub,0,4.2500,2.7500
Gemma-4-31B-it,random,random_7,d5,Birmingham,158,Hub,1,0.8750,2.0000
Gemma-4-31B-it,random,random_7,d5,University of Illinois Urbana-Champaign,68,Hub,0,11.0000,-4.5000
Gemma-4-31B-it,random,random_7,d5,Frankish Empire,4,Mid,0,2.0000,1.6250
Gemma-4-31B-it,random,random_7,d5,Zeus,33,Hub,0,16.1250,-11.5000
Gemma-4-31B-it,random,random_7,d5,George Washington University,21,Hub,0,13.3750,-7.6875
Gemma-4-31B-it,random,random_7,d5,Washington and Lee University,11,Hub,0,16.3437,-16.3437
Gemma-4-31B-it,random,random_7,d5,Japan,1011,Hub,0,6.3750,-1.8750
Gemma-4-31B-it,random,random_7,d5,India,1801,Hub,0,8.7500,-1.8750
Gemma-4-31B-it,random,random_7,d5,Southampton,24,Hub,0,11.3125,-10.4375
Gemma-4-31B-it,random,random_7,d5,Germany,2050,Hub,0,11.8750,-7.5000
Gemma-4-31B-it,random,random_7,d5,East Carolina University,7,Mid,0,16.8438,-11.9687
Gemma-4-31B-it,random,random_7,d5,Dr. No,9,Hub,0,3.0000,2.1250
Gemma-4-31B-it,random,random_7,d5,India,1801,Hub,0,15.0000,-8.4375
Gemma-4-31B-it,random,random_7,d5,McDonald's,18,Hub,0,1.6250,-1.3750
Gemma-4-31B-it,random,random_7,d5,Lorraine Kelly,2,Mid,0,1.0000,8.0000
Gemma-4-31B-it,random,random_7,d5,United Nations Assistance Mission in Somalia,1,Tail,0,12.0000,-5.2500
Gemma-4-31B-it,random,random_7,d5,Stanford Graduate School of Business,7,Mid,0,2.7500,-1.8750
Gemma-4-31B-it,random,random_7,d5,Ostend,10,Hub,0,10.1250,-4.0000
Gemma-4-31B-it,random,random_7,d5,William Shakespeare,35,Hub,0,17.0000,-11.3750
Gemma-4-31B-it,random,random_7,d5,Philadelphia High School for the Creative and Performing Arts,4,Mid,0,0.6250,1.8750
Gemma-4-31B-it,random,random_7,d5,Deutsche Telekom,3,Mid,0,1.7500,4.1250
Gemma-4-31B-it,random,random_7,d5,Taiwan,193,Hub,0,10.7500,-3.0000
Gemma-4-31B-it,random,random_7,d5,Netherlands,680,Hub,0,12.5000,-3.5000
Gemma-4-31B-it,random,random_7,d5,The Roots,9,Hub,0,8.0000,-2.2500
Gemma-4-31B-it,random,random_7,d5,Vinod Khosla,2,Mid,0,7.5000,-0.8750
Gemma-4-31B-it,random,random_7,d5,"Pueblo, Colorado",4,Mid,0,3.1250,2.2500
Gemma-4-31B-it,random,random_7,d5,University of Cambridge,1044,Hub,0,4.6250,-0.1250
Gemma-4-31B-it,random,random_7,d5,Mayor of Bordeaux,4,Mid,0,1.1250,0.5625
Gemma-4-31B-it,random,random_7,d5,University of North Carolina at Chapel Hill,91,Hub,0,6.3750,-2.7500
Gemma-4-31B-it,random,random_7,d5,Zeus,33,Hub,0,13.5000,-7.0000
Gemma-4-31B-it,random,random_7,d5,Verizon,5,Mid,0,3.8750,-2.2500
Gemma-4-31B-it,random,random_7,d5,Goldman Sachs,32,Hub,1,10.7500,-6.8750
Gemma-4-31B-it,random,random_7,d5,Elia Kazan,3,Mid,0,11.6250,-8.2500
Gemma-4-31B-it,random,random_7,d5,Los Angeles Lakers,22,Hub,0,6.3750,-4.6250
Gemma-4-31B-it,random,random_7,d5,Thomas Jefferson,9,Hub,0,19.2812,-14.6562
Gemma-4-31B-it,random,random_7,d5,Germany,2050,Hub,0,0.0000,0.5000
Gemma-4-31B-it,random,random_7,d5,Michael Jordan,5,Mid,0,13.3125,-11.6875
Gemma-4-31B-it,random,random_7,d5,Ibm,63,Hub,0,9.0625,-3.0625
Gemma-4-31B-it,random,random_7,d5,Cabaret,4,Mid,0,11.8750,-4.6250
Gemma-4-31B-it,random,random_7,d5,C. S. Lewis,6,Mid,0,17.0000,-7.6250
Gemma-4-31B-it,random,random_7,d5,Foster and Partners,3,Mid,0,2.5000,2.5000
Gemma-4-31B-it,random,random_7,d5,Boston Scientific,7,Mid,0,14.6250,-6.7500
Gemma-4-31B-it,random,random_7,d5,Director of the Institute for Inclusive Design,1,Tail,0,0.3750,2.1250
Gemma-4-31B-it,random,random_7,d5,Milan,165,Hub,0,16.2500,-9.3750
Gemma-4-31B-it,random,random_7,d5,Columbia University,329,Hub,0,10.2500,-1.3750
Gemma-4-31B-it,random,random_7,d5,Monaco,33,Hub,0,12.3750,-4.8750
Gemma-4-31B-it,random,random_7,d5,Ostend,10,Hub,0,5.1250,0.5000
Gemma-4-31B-it,random,random_7,d5,Milan,165,Hub,0,12.5625,-5.2500
Gemma-4-31B-it,random,random_7,d5,Smith College,13,Hub,0,13.8750,-8.6250
Gemma-4-31B-it,random,random_7,d5,Major League Soccer,20,Hub,0,10.8750,-7.0000
Gemma-4-31B-it,random,random_7,d5,Frankish Empire,4,Mid,1,0.3750,5.2500
Gemma-4-31B-it,random,random_7,d5,Dardania,7,Mid,0,4.3750,2.1250
Gemma-4-31B-it,random,random_7,d5,India,1801,Hub,0,15.5000,-9.0000
Gemma-4-31B-it,random,random_7,d5,Taiwan,193,Hub,0,10.1250,-3.5000
Gemma-4-31B-it,random,random_7,d5,University of Illinois Urbana-Champaign,68,Hub,0,2.6250,3.0000
Gemma-4-31B-it,random,random_7,d5,Southampton,24,Hub,0,14.0000,-11.2500
Gemma-4-31B-it,random,random_7,d5,Samsung Electronics,15,Hub,0,14.0625,-6.5000
Gemma-4-31B-it,random,random_7,d5,Manchester,151,Hub,0,16.5000,-12.6875
Gemma-4-31B-it,random,random_7,d5,Netherlands,680,Hub,0,5.1250,-3.8750
Gemma-4-31B-it,random,random_7,d5,Switzerland,618,Hub,0,13.6250,-8.7500
Gemma-4-31B-it,random,random_7,d5,Germany,2050,Hub,0,15.3125,-12.0625
Gemma-4-31B-it,random,random_7,d5,Methodist Episcopal Church,22,Hub,0,4.5000,1.8750
Gemma-4-31B-it,random,random_7,d5,Marge Simpson,4,Mid,0,7.2500,-3.8750
Gemma-4-31B-it,random,random_7,d5,State University of New York,18,Hub,0,10.1250,-2.8750
Gemma-4-31B-it,random,random_7,d5,Bill Gates,4,Mid,1,3.3750,2.6250
Gemma-4-31B-it,random,random_7,d5,McDonald's,18,Hub,0,5.5000,1.1250
Gemma-4-31B-it,random,random_7,d5,Holding Company,19,Hub,0,4.6250,-0.1250
Gemma-4-31B-it,random,random_7,d5,JPMorgan Chase,19,Hub,1,2.5000,1.2500
Gemma-4-31B-it,random,random_7,d5,Washington,14,Hub,0,9.2500,-3.3750
Gemma-4-31B-it,random,random_7,d5,Taiwan,193,Hub,0,13.4375,-6.0625
Gemma-4-31B-it,random,random_7,d5,University of Exeter,13,Hub,0,7.5000,-1.0000
Gemma-4-31B-it,random,random_7,d5,Liberty Mutual,4,Mid,1,12.8750,-6.1250
Gemma-4-31B-it,random,random_7,d5,John D. Rockefeller,14,Hub,0,17.2812,-11.9062
Gemma-4-31B-it,random,random_7,d5,Australia,1093,Hub,0,7.6250,-1.0000
Gemma-4-31B-it,random,random_7,d5,University of Tennessee,40,Hub,0,12.0000,-5.7500
Gemma-4-31B-it,random,random_7,d5,Germany,2050,Hub,0,11.3750,-4.8750
Gemma-4-31B-it,random,random_7,d5,Lausanne,47,Hub,1,4.8750,1.8750
Gemma-4-31B-it,random,random_7,d5,Smith College,13,Hub,0,14.5000,-6.6875
Gemma-4-31B-it,random,random_7,d5,Calgary,69,Hub,0,14.5000,-7.3750
Gemma-4-31B-it,random,random_7,d5,Duke University,60,Hub,0,10.1250,-1.8125
Gemma-4-31B-it,random,random_7,d5,Celtic F.C.,10,Hub,0,1.0000,1.2500
Gemma-4-31B-it,random,random_7,d5,"Pueblo, Colorado",4,Mid,0,11.2500,-6.6250
Gemma-4-31B-it,random,random_7,d5,Fred Trump,3,Mid,0,5.6250,3.4375
Gemma-4-31B-it,random,random_7,d5,Marge Simpson,4,Mid,0,6.7500,-2.5000
Gemma-4-31B-it,random,random_7,d5,CBS News,15,Hub,0,12.3750,-6.3750
Gemma-4-31B-it,random,random_7,d5,Saint Mary's College of California,1,Tail,0,16.0000,-6.6250
Gemma-4-31B-it,random,random_7,d5,University of California system,10,Hub,0,11.2500,-4.8750
Gemma-4-31B-it,random,random_7,d5,Canada,1654,Hub,0,19.0625,-16.5625
Gemma-4-31B-it,random,random_7,d5,Universal Pictures,79,Hub,0,16.1250,-6.0000
Gemma-4-31B-it,random,random_7,d5,Samsung Electronics,15,Hub,0,9.2500,-2.8750
Gemma-4-31B-it,random,random_7,d5,"Pueblo, Colorado",4,Mid,0,7.6250,0.3750
Gemma-4-31B-it,random,random_7,d5,Germany,2050,Hub,0,7.2500,-2.3750
Gemma-4-31B-it,random,random_7,d5,"Pueblo, Colorado",4,Mid,0,7.3750,1.1250
Gemma-4-31B-it,random,random_7,d5,Monaco,33,Hub,1,11.3750,-3.4375
Gemma-4-31B-it,random,random_7,d5,Lower Merion High School,2,Mid,0,13.1250,-7.0000
Gemma-4-31B-it,random,random_7,d5,Michael Jordan,5,Mid,0,13.7500,-8.2500
Gemma-4-31B-it,random,random_7,d5,Overbrook High School,2,Mid,0,0.0000,7.2500
Gemma-4-31B-it,random,random_7,d5,"Trinity College, Cambridge",41,Hub,0,15.1250,-7.5000
Gemma-4-31B-it,random,random_7,d5,Doylestown,6,Mid,0,11.2500,-2.5000
Gemma-4-31B-it,random,random_7,d5,Northwestern University,59,Hub,0,17.4687,-8.2813
Gemma-4-31B-it,random,random_7,d5,Switzerland,618,Hub,0,9.9375,-5.8125
Gemma-4-31B-it,random,random_7,d5,Joseph Stalin,8,Hub,0,0.3750,1.1250
Gemma-4-31B-it,random,random_7,d5,Canada,1654,Hub,1,17.2188,-16.3438
Gemma-4-31B-it,random,random_7,d5,William Shakespeare,35,Hub,0,2.0000,2.5000
Gemma-4-31B-it,random,random_7,d5,Australia,1093,Hub,0,17.2812,-14.5312
Gemma-4-31B-it,random,random_7,d5,Arthur Blank,4,Mid,0,10.9375,-9.3125
Gemma-4-31B-it,random,random_7,d5,Zeus,33,Hub,0,13.8750,-7.5000
Gemma-4-31B-it,random,random_7,d5,Mario Puzo,10,Hub,1,4.1250,-4.0000
Gemma-4-31B-it,random,random_7,d5,Jack Dorsey,6,Mid,0,0.2500,5.2500
Gemma-4-31B-it,random,random_7,d5,Manchester,151,Hub,0,8.7500,-5.5000
Gemma-4-31B-it,random,random_7,d5,Metropolitan Museum of Art,7,Mid,1,2.8750,-0.8750
Gemma-4-31B-it,random,random_7,d5,SpaceX,12,Hub,0,17.5625,-16.2500
Gemma-4-31B-it,random,random_7,d5,Italy,1503,Hub,0,14.8125,-8.8125
Gemma-4-31B-it,random,random_7,d5,Boston Scientific,7,Mid,0,14.6875,-7.0000
Gemma-4-31B-it,random,random_7,d5,Japan,1011,Hub,0,9.8750,-6.6250
Gemma-4-31B-it,random,random_7,d5,Antony Blinken,1,Tail,0,8.6250,-4.2500
Gemma-4-31B-it,random,random_7,d5,Steppenwolf Theatre Company,6,Mid,1,9.5000,-4.0000
Gemma-4-31B-it,random,random_7,d5,BNP Paribas,13,Hub,0,2.3750,-2.0000
Gemma-4-31B-it,random,random_7,d5,1900,204,Hub,0,10.0000,-6.7500
Gemma-4-31B-it,random,random_7,d5,Australia,1093,Hub,1,11.2500,-2.8750
Gemma-4-31B-it,random,random_7,d5,Washington,14,Hub,0,11.3125,-6.5625
Gemma-4-31B-it,random,random_7,d5,Labour Party,18,Hub,1,1.6250,1.8750
Gemma-4-31B-it,random,random_7,d5,Switzerland,618,Hub,0,14.8750,-12.0000
Gemma-4-31B-it,random,random_7,d5,Switzerland,618,Hub,0,7.5000,-3.3750
Gemma-4-31B-it,random,random_7,d5,Ostend,10,Hub,0,11.1250,-5.3750
Gemma-4-31B-it,random,random_7,d5,Oakland,60,Hub,1,1.8750,1.0000
Gemma-4-31B-it,random,random_7,d5,United Artists,22,Hub,0,2.2500,-0.2500
Gemma-4-31B-it,random,random_7,d5,British Empire,14,Hub,0,2.8750,2.1250
